,actor id,actor name,character,gender,movie id,movie release year,title,age,place of birth
0,1109,Kevin Peter Hall,The Predator,Male,169,1990,Predator 2,35,"Pittsburgh, Pennsylvania, U.S."
1,65683,Alex Vincent,Andy Barclay,Male,11186,1990,Child's Play 2,9,"Newark, New Jersey, USA"
2,16170,Zach Galligan,Billy Peltzer,Male,928,1990,Gremlins 2: The New Batch,26,"New York City, New York, USA"
3,45041,Judith Hoag,April O'Neal,Female,1498,1990,Teenage Mutant Ninja Turtles,22,"Newburyport, Massachusetts, USA"
4,3085,James Caan,Paul Sheldon,Male,1700,1990,Misery,50,"The Bronx, New York, USA"
5,9296,Balthazar Getty,Ralph,Male,10847,1990,Lord of the Flies,15,"Los Angeles, California, USA"
6,21874,Alan Young,Scrooge McDuck,Male,10837,1990,DuckTales: The Movie - Treasure of the Lost Lamp,71," North Shields, Tyne-and-Wear, England, UK"
7,5657,Anjelica Huston,Miss Eva Ernst,Female,10166,1990,The Witches,39,"Santa Monica, California, USA"
8,3809,Francesca Neri,Lulú,Female,53932,1990,The Ages Of Lulu,26,"Trento, Italy"
9,38225,Cher,Rachel Flax,Female,4587,1990,Mermaids,44,"El Centro, California, USA"
10,862,George C. Scott,Lt. William 'Bill' Kinderman,Male,11587,1990,The Exorcist III,63,"Wise, Virginia, USA"
11,27773,Jonathan Brandis,Bastian Bux,Male,34636,1990,The NeverEnding Story II: The Next Chapter,14,Danbury - Connecticut - USA
12,4690,Christopher Walken,Frank White,Male,9558,1990,King of New York,47,"Queens, New York USA"
13,11768,Patricia Tallman,Barbara,Female,19185,1990,Night of the Living Dead,33,"Pontiac, Illinois USA"
14,70132,Akira Terao,I,Male,12516,1990,Dreams,43,"Kanagawa, Japan"
15,10713,Eric Idle,Brian Hope,Male,11131,1990,Nuns on the Run,47,"South Shields, County Durham, England, UK"
16,151363,Kate Hodge,Michelle,Female,25018,1990,Leatherface: The Texas Chainsaw Massacre III,24,Berkeley - California - USA
17,8654,Matthew Modine,Capt. Dennis Dearborn,Male,12651,1990,Memphis Belle,31,"Loma Linda, California, USA"
18,5049,John Hurt,Dr. Joe Buchanan / Narrator,Male,3072,1990,Frankenstein Unbound,50,"Shirebrook, Derbyshire, England, UK"
19,10017,Charlton Heston,Long John Silver,Male,26612,1990,Treasure Island,67,"Wilmette, Illinois, USA"
20,21259,Michael Dudikoff,Joe Armstrong,Male,25528,1990,American Ninja 4: The Annihilation,36,"Redondo Beach, California, USA"
21,26513,Debra Winger,Kit Moresby,Female,24016,1990,The Sheltering Sky,35,"Cleveland Heights, Ohio, USA"
22,80579,Robert Z'Dar,Matt Cordell,Male,28090,1990,Maniac Cop 2,40,"Chicago, Illinois, USA"
23,20162,Natasha Richardson,Kate / Offred,Female,20815,1990,The Handmaid's Tale,27,"London, England, United Kingdom"
24,21315,Eric Roberts,Josh Baker,Male,79509,1990,The Ambulance,34,"Biloxi, Mississippi, USA"
25,593,Joanna Cassidy,Laura,Female,154566,1990,Wheels of Terror,45,Haddonfield - New Jersey - USA
26,51576,Chuck Norris,Col. Scott McCoy,Male,19086,1990,Delta Force 2: The Colombian Connection,50,"Ryan, Oklahoma"
27,21063,Pamela Adlon,Liz,Female,40729,1990,The Gate II: Trespassers,24,"New York City, New York, USA"
28,23920,Chad McQueen,Sean Thompson,Male,65497,1990,Martial Law,30,"Los Angeles, California, USA"
29,35,Sally Field,Betty Mahmoody,Female,9585,1991,Not Without My Daughter,45,"Pasadena, California, USA"
30,7180,John Candy,C.D. Marsh (uncredited),Male,16270,1991,Career Opportunities,41,"Toronto, Ontario, Canada"
31,40348,Phillip Glasser,Fievel Mousekewitz (voice),Male,10380,1991,An American Tail: Fievel Goes West,13,"Tarzana, California, USA"
32,10647,Klaus Maria Brandauer,Alex Larson,Male,12227,1991,White Fang,48,"Bad Aussee, Austria"
33,18979,Christina Applegate,Sue Ellen Crandell,Female,15413,1991,Don't Tell Mom the Babysitter's Dead,20,"Hollywood, California, USA"
34,548015,Shinji Ogawa,Suguru Ogawa,Male,35648,1991,Roujin Z,50,"Setagaya, Tokyo Prefecture, Japan"
35,741,River Phoenix,"Michael ""Mike"" Waters",Male,468,1991,My Own Private Idaho,21,"Metolius, Oregon USA"
36,1622,Chang Chen,Xiao Si'r (Zhang Zhen),Male,15804,1991,A Brighter Summer Day,15,"Taipei, Taiwan"
37,2413,Dominique Pinon,Louison,Male,892,1991,Delicatessen,36,"Saumur, Maine-et-Loire, France"
38,21561,Tim Matheson,Jim Norman,Male,27769,1991,Sometimes They Come Back,44,"Glendale, California, USA"
39,16422,Don Messick,Scooby-Doo / Scrappy-Doo (voice),Male,13350,1991,Scooby-Doo and the Ghoul School,65,
40,55912,Diego Abatantuono,Sergente Nicola Lo Russo,Male,38251,1991,Mediterraneo,36,"Milano, Italy"
41,34612,Anna Chlumsky,Vada Sultenfuss,Female,4032,1991,My Girl,11,"Chicago, Illinois, USA"
42,148638,Brandon Quintin Adams,Poindexter 'Fool' Williams,Male,13122,1991,The People Under the Stairs,12,"Topeka, Kansas, USA"
43,1743,Denise Crosby,Marilyn Wade,Female,28859,1991,Dolly Dearest,34,"Hollywood, California, USA"
44,554867,Tomohiro Nishimura,Amano Jyaku,Male,48626,1991,Urotsukidōji II: Legend of the Demon Womb,30,"Asahikawa, Hokkaido Prefecture, Japan"
45,35092,Don Keith Opper,Charlie McFadden,Male,12702,1991,Critters 3,42,"Chicago, Illinois, USA "
46,86110,Glen Campbell,Chanticleer / The King (voice),Male,20421,1991,Rock-A-Doodle,55,"Delight, Arkansas, USA"
47,82876,Katsuhiko Sasaki,Professor Mazaki,Male,36679,1991,Godzilla vs. King Ghidorah,47,"Tokyo, Japan"
48,26485,James Belushi,Bill Dancer,Male,11894,1991,Curly Sue,37,"Chicago, Illinois, USA"
49,74375,Cynthia Rothrock,Billie Blake,Female,61802,1991,Martial Law II: Undercover,34,"Wilmington, Delaware, USA"
50,2154,Scott Bakula,Paul Blake,Male,20704,1991,Necessary Roughness,37,"St. Louis, Missouri, USA"
51,1733,Nick Nolte,Tom Wingo,Male,10333,1991,The Prince of Tides,50,"Omaha, Nebraska, USA"
52,25256,Victoria Abril,Luisa,Female,41782,1991,Lovers,32,"  Madrid, Spain"
53,821,Beverly D'Angelo,Renee Baker,Female,41802,1991,The Miracle,40,"Columbus, Ohio, United States"
54,16171,Phoebe Cates,Elizabeth 'Lizzie' Cronin,Female,10379,1991,Drop Dead Fred,28,"New York City, New York, USA"
55,2047,Danny Glover,Simon,Male,13697,1991,Grand Canyon,45,"San Francisco, California, USA"
56,1776,Francis Ford Coppola,Himself,Male,4539,1991,Hearts of Darkness: A Filmmaker's Apocalypse,52,"Detroit, Michigan, USA"
57,6449,Warren Beatty,Ben 'Bugsy' Siegel,Male,10337,1991,Bugsy,54,"Richmond, Virginia, U.S."
58,11357,Bruce Campbell,Ashley 'Ash' J. Williams,Male,766,1992,Army of Darkness,34,"Birmingham, Michigan, USA"
59,28164,Charles Grodin,George Newton,Male,11806,1992,Beethoven,57,"Pittsburgh, Pennsylvania, USA"
60,67222,Chingmy Yau,Kitty,Female,26877,1992,Naked Killer,24,Hong Kong
61,69405,Brian Krause,Charles Brady,Male,11428,1992,Sleepwalkers,23,"El Toro, Californie, États-Unis"
62,18750,Annabella Sciorra,Claire Bartel,Female,11087,1992,The Hand that Rocks the Cradle,28,"Wethersfield, Connecticut, USA"
63,4517,Joe Pesci,Vincent 'Vinny' Gambini,Male,10377,1992,My Cousin Vinny,49,"Newark, New Jersey, USA "
64,21817,Jane March,The Young Girl,Female,10995,1992,The Lover,19,"Edgware, London, England, UK"
65,6726,Sheryl Lee,Laura Palmer,Female,1923,1992,Twin Peaks: Fire Walk with Me,25,"Augsburg, Germany"
66,12519,Virginia Madsen,Helen Lyle,Female,9529,1992,Candyman,31,"Chicago, Illinois, USA"
67,11332,Timothy Balme,Lionel Cosgrove,Male,763,1992,Braindead,25, New Zealand
68,585,Rutger Hauer,Harley Stone,Male,13006,1992,Split Second,48,"Breukelen, Utrecht, Netherlands"
69,326,Kim Basinger,Holli Would,Female,14239,1992,Cool World,39,"Athens, Georgia, USA"
70,643,Gong Li,Qiu Ju,Female,38143,1992,The Story of Qiu Ju,27,"Shenyang, Liaoning Province, China"
71,26775,Liu Chia-Liang,Master Lo,Male,18855,1992,Operation Scorpio,56,"Xinhui, Guangdong, China"
72,68758,Kevin Bernhardt,J.P. Monroe,Male,11569,1992,Hellraiser III: Hell on Earth,31,
73,20495,Jeff Fahey,Jobe Smith,Male,10163,1992,The Lawnmower Man,40,"Olean, New York, USA"
74,21125,Richard Kind,Tom,Male,22582,1992,Tom and Jerry: The Movie,36,North Trenton - New Jersey - USA
75,50,Catherine Deneuve,Eliane Devries,Female,2731,1992,Indochine,49,"Paris, France"
76,14324,Joss Ackland,King Papa,Male,42001,1992,The Princess and the Goblin,64,"North Kensington, London, England, UK"
77,27772,John Ritter,Roy Knable,Male,23939,1992,Stay Tuned,44,Burbank - California - USA
78,8851,Whitney Houston,Rachel Marron,Female,619,1992,The Bodyguard,29,"Newark, New Jersey, USA "
79,1854,Huub Stapel,Johnny Flodder,Male,10408,1992,Flodder Does Manhattan!,38,"Tegelen, Limburg, Netherlands"
80,16476,Larry Drake,Dr. Evan Rendell,Male,37527,1992,Dr. Giggles,42,"Tulsa, Oklahoma, USA"
81,101908,Maxwell Caulfield,David Cole,Male,49292,1992,Animal Instincts,33,"London, England, UK"
82,941689,Martín Altomaro,Teofilo 'Toto',Male,108777,1992,Dreaming About You,16,Neuquén - Argentina
83,1037,Harvey Keitel,Lieutenant,Male,12143,1992,Bad Lieutenant,53,"Brooklyn, New York, USA"
84,57298,Anne Parillaud,Marie,Female,27381,1992,Innocent Blood,32,"Paris, France"
85,67091,Tomorowo Taguchi,Taniguchi Tomoo,Male,17991,1992,Tetsuo II: Body Hammer,35,"Musashino, Tokyo, Japan"
86,24589,Paul Mercurio,Scott Hastings,Male,10409,1992,Strictly Ballroom,29,"Swan Hill, Victoria, Australia"
87,20498,Carlos Gallardo,El Mariachi,Male,9367,1992,El Mariachi,0,
88,9029,Stephen Rea,Fergus,Male,11386,1992,The Crying Game,46,"Belfast, Northern Ireland, UK"
89,56128,Kristy Swanson,Buffy Summers,Female,10206,1992,Buffy the Vampire Slayer,23,"Mission Viejo, California, USA"
90,64057,Dean Cameron,Scotty McKay,Male,55694,1992,Miracle Beach,30,Morrison - Illinois - USA
91,6949,John Malkovich,Lennie Small,Male,9609,1992,Of Mice and Men,39,"Christopher, Illinois, USA"
92,820,Edward Furlong,Jeff Matthews,Male,10906,1992,Pet Sematary II,15,"Glendale, California, USA"
93,4987,Omar Epps,Q,Male,16136,1992,Juice,19,"Brooklyn, New York, USA"
94,587,Edward James Olmos,Montoya Santana,Male,13199,1992,American Me,45,"Los Angeles, California, U.S."
95,75312,Sasha Mitchell,David Sloan,Male,39027,1992,Kickboxer 3: The Art of War,25,"Los Angeles, California, U.S."
96,271155,James Phillips,Blaine,Male,116883,1992,Badlanders,0,
97,2282,Ben Kingsley,Freddie (voice),Male,110395,1992,Freddie as F.R.O.7.,49,"Yorkshire, England, UK"
98,531,Danny Elfman,Jack Skellington (singing) / Barrel / Clown with the Tear away Face (voice),Male,9479,1993,The Nightmare Before Christmas,40," Los Angeles, California, United States"
99,27888,Raúl Juliá,Gomez Addams,Male,2758,1993,Addams Family Values,53,"San Juan, Puerto Rico"
100,74932,Paige Turco,April O'Neil,Female,1499,1993,Teenage Mutant Ninja Turtles III,28,"Springfield, Massachusetts, USA"
101,18686,Holly Hunter,Ada McGrath,Female,713,1993,The Piano,35,"Conyers, Georgia, USA"
102,6837,Walter Matthau,Mr. George Wilson,Male,12139,1993,Dennis the Menace,73,"New York City, New York, USA"
103,73931,Bette Midler,Winifred 'Winnie' Sanderson,Female,10439,1993,Hocus Pocus,48,"Honolulu, Hawaii, USA"
104,16430,Robert Knott,Air Traffic Controller,Male,9612,1993,Coneheads,0,
105,69637,Leslie Cheung,Ching Dau Ji (Cheng Dieyi),Male,10997,1993,Farewell My Concubine,37,Hong Kong
106,89251,Melinda Clarke,Julie Walker,Female,28260,1993,Return of the Living Dead 3,24,Dana Point - California - USA
107,39251,Dominique Horwitz,Obergefreiter Fritz Reiser,Male,11101,1993,Stalingrad,36,"Paris, France"
108,58646,Damian Chapa,Miklo,Male,9702,1993,Bound by Honor,30,"Dayton, Ohio, USA"
109,12974,Leon,Derice Bannock,Male,864,1993,Cool Runnings,31,"New York City, New York, USA"
110,2224,Christian Slater,Clarence Worley,Male,319,1993,True Romance,24,"New York, New York City, USA"
111,3151,Jack Lemmon,John Gustafson,Male,11520,1993,Grumpy Old Men,68,"Newton, Massachusetts, USA"
112,64998,Pauly Shore,Crawl,Male,13203,1993,Son in Law,25,"Hollywood, California, USA"
113,12899,Jim Varney,Jed Clampett,Male,11041,1993,The Beverly Hillbillies,44,
114,2233,Bridget Fonda,Maggie Hayward - Claudia Anne Doran - Nina,Female,10498,1993,Point of No Return,29,"Los Angeles, California, USA"
115,57773,Tyrin Turner,Caine 'Kaydee' Lawson,Male,9516,1993,Menace II Society,22,
116,6104,Julian Sands,Dr. Nick Cavanaugh,Male,18215,1993,Boxing Helena,35,"Otley, Yorkshire, England, UK"
117,31512,Robert John Burke,RoboCop,Male,5550,1993,RoboCop 3,33,"New York City, New York, USA"
118,11207,David Thewlis,Johnny,Male,21450,1993,Naked,30,"Blackpool, Lancashire, England, UK"
119,4729,Tom Guiry,Scotty Smalls,Male,11528,1993,The Sandlot,12,North Trenton - New Jersey - USA
120,382,Bob Hoskins,Mario Mario,Male,9607,1993,Super Mario Bros.,51,"Bury St. Edmunds, Suffolk, England, UK"
121,13010,Kate Maberly,Mary Lennox,Female,11236,1993,The Secret Garden,11,"Reigate, Surrey, England"
122,1680,Mami Koyama,Chiren,Female,17189,1993,Battle Angel,38,"Nishio, Aichi Prefecture, Japan"
123,57057,Gua Ah-leh,Frau Gao,Female,9261,1993,The Wedding Banquet,49,"Changsha City, Hunan Province, China"
124,8945,Kevin Kline,Dave Kovic / Bill Mitchell,Male,11566,1993,Dave,46,"St. Louis, Missouri, USA"
125,37569,Antonio Resines,Ramon Yarritu,Male,25466,1993,Mutant Action,39,"Torrelavega, Cantabria, Spain"
126,16327,Timothy Hutton,Thad Beaumont / George Stark,Male,10349,1993,The Dark Half,33,"Malibu, California, USA"
127,1905,Vincent Price,Zigzag the Grand Vizier (voice),Male,26672,1993,The Thief and the Cobbler,82,"St. Louis, Missouri, USA"
128,102904,Mark Kinsey Stephenson,Randolph Carter,Male,29098,1993,The Unnamable II,0,
129,921,Brigitte Nielsen,Magda Kassar,Female,52315,1993,Chained Heat 2,30,"Rødovre, Denmark"
130,68750,Robert Townsend,Jefferson Reed,Male,11244,1993,The Meteor Man,36,"Chicago, Illinois, USA "
131,86856,Shinchou Kokontei,Narrator (voice),Male,15283,1994,Pom Poko,56,
132,56830,Brigitte Lin,Woman in blonde wig,Female,11104,1994,Chungking Express,40,"Taipei, Republic of China (Taiwan)"
133,3266,Joe Mantegna,Eddie,Male,11212,1994,Baby's Day Out,47,"Chicago, Illinois, USA"
134,57700,Brandon Lee,Eric Draven,Male,9495,1994,The Crow,29,"Oakland, California, USA"
135,1145,Zbigniew Zamachowski,Karol Karol,Male,109,1994,Three Colors: White,33,
136,122815,Julie Lee,Ki Dan-Fung,Female,32629,1994,A Chinese Torture Chamber Story,38,"Hong Kong, China"
137,63978,Jodi Benson,Thumbelina (voice),Female,28032,1994,Thumbelina,33,"Rockford, Illinois, USA"
138,16644,Dolph Lundgren,Wellman Anthony Santee,Male,26127,1994,Joshua Tree,37,"Stockholm, Sweden"
139,5141,Heather Langenkamp,Herself / Nancy Thompson,Female,11596,1994,New Nightmare,30,"Tulsa, Oklahoma, USA"
140,6844,Dom DeLuise,Stanley (voice),Male,35614,1994,A Troll in Central Park,61,"Brooklyn, New York, USA"
141,57351,George Gaynes,Eric Lassard,Male,11546,1994,Police Academy: Mission to Moscow,77,"Helsinki, Finland"
142,11510,Macaulay Culkin,Richie Rich,Male,11011,1994,Ri¢hie Ri¢h,14,"New York City, New York, USA"
143,289,Madeleine Stowe,Cody Zamora,Female,11853,1994,Bad Girls,36,Los Angeles - California - USA
144,1350,Irène Jacob,Valentine Dussaut,Female,110,1994,Three Colors: Red,28,"Suresnes, France"
145,76913,Ge You,Xu Fugui,Male,31439,1994,To Live,37,"Beijing, China"
146,228,Ed Harris,Kyle Bodine,Male,26337,1994,China Moon,44,"Englewood, New Jersey, USA"
147,18259,Jason James Richter,Bastian Bux,Male,27793,1994,The NeverEnding Story III,14,Medford - Oregon - USA
148,3141,Marisa Tomei,Faith Corvatch,Female,9058,1994,Only You,30,"Brooklyn, New York, USA"
149,76130,Brian Bonsall,Preston Waters,Male,13962,1994,Blank Check,13,
150,15091,Melanie Lynskey,Pauline Parker Rieper,Female,1024,1994,Heavenly Creatures,17,"New Plymouth, New Zealand"
151,58319,Jason Scott Lee,Mowgli,Male,10714,1994,The Jungle Book,28,"Los Angeles, California, USA"
152,9625,Linda Fiorentino,Bridget Gregory,Female,25284,1994,The Last Seduction,36,"Philadelphia, Pennsylvania, USA"
153,69395,Bug Hall,Alfalfa Switzer,Male,10897,1994,The Little Rascals,9,"Fort Worth, Texas, USA"
154,82796,Nikita Mikhalkov,Col. Sergei Petrovich Kotov,Male,50797,1994,Burnt by the Sun,49,"Moscow, USSR (Russia)"
155,10995,David Hayter,Sean Barker,Male,11795,1994,Guyver: Dark Hero,25," Santa Monica, California, USA"
156,75601,Sean Nelson,Michael (aka Fresh),Male,13815,1994,Fresh,14,"The Bronx, New York, USA"
157,11477,Ray Liotta,Capt. J.T. Robbins,Male,10447,1994,No Escape,40,"Newark, New Jersey, USA"
158,1241,John Turturro,Herbie Stempel,Male,11450,1994,Quiz Show,37,"Brooklyn, New York, USA"
159,65002,Dana Delany,Lisa Emerson,Female,18395,1994,Exit to Eden,38,New York City - New York - USA
160,23915,Pat Morita,Sgt. Kesuke Miyagi,Male,11231,1994,The Next Karate Kid,62,"Isleton, California, USA"
161,71171,Lee Kang-Sheng,Hsiao-kang,Male,11985,1994,Vive L'Amour,26,"Taipei, Taiwan"
162,23629,Brian O'Halloran,Dante Hicks,Male,2292,1994,Clerks,25,"New York City, New York, USA"
163,504,Tim Robbins,Norville Barnes,Male,11934,1994,The Hudsucker Proxy,36,"West Covina, California, USA"
164,122502,Hiro Yuuki,Tapion (voice),Male,39108,1995,Dragon Ball Z: Wrath of the Dragon,30,"Tokyo Prefecture, Japan"
165,9045,Stephen Baldwin,Michael McManus,Male,629,1995,The Usual Suspects,29,"Massapequa, Long Island, New York, USA"
166,1796,Kirstie Alley,Diane Barrows,Female,33689,1995,It Takes Two,44,"Wichita, Kansas, USA"
167,19189,Elizabeth Berkley,Nomi Malone,Female,10802,1995,Showgirls,23,"Farmington Hills, Michigan, USA"
168,5588,Alicia Silverstone,Cher Horowitz,Female,9603,1995,Clueless,19,"San Francisco, California, USA"
169,2453,Mary Steenburgen,Jessie Caldwell,Female,12665,1995,Powder,42,"Newport, Arkansas, USA"
170,84093,Liesel Matthews,Sara Crewe,Female,19101,1995,A Little Princess,11,"Chicago, Illinois, US"
171,48791,Miki Manojlović,Marko Dren,Male,11902,1995,Underground,45,"Belgrade, Serbia"
172,18702,Mark Dacascos,Yo Hinomura / Freeman,Male,9501,1995,Crying Freeman,31,"Honolulu, Hawaii, USA"
173,79020,Scott McAfee,Littlefoot (voice),Male,19004,1995,The Land Before Time III: The Time of the Great Giving,0,
174,350,Laura Linney,Dr. Karen Ross,Female,10329,1995,Congo,31,"New York City, New York, USA"
175,20006,Christopher Reeve,Dr. Alan Chaffee,Male,12122,1995,Village of the Damned,43,New York City - New York - USA
176,22675,Damon Wayans,Maj. Benson Payne,Male,11008,1995,Major Payne,35,"Harlem, Manhattan, New York City, New York, USA"
177,9012,Jonny Lee Miller,Dade Murphy / 'Crash Override' / 'Zero Cool',Male,10428,1995,Hackers,23,"Kingston upon Thames, Surrey, England, UK"
178,4038,Susan Sarandon,Sister Helen Prejean,Female,687,1995,Dead Man Walking,49,"New York City, New York, USA"
179,21089,Bruce Greenwood,Francis,Male,20156,1995,Exotica,39,"Noranda, Québec, Canada"
180,58136,Christine Cavanaugh,Babe the Gallant Pig (voice),Female,9598,1995,Babe,32,"Utah, United States"
181,9221,Donald Pleasence,Dr. Sam Loomis,Male,10987,1995,Halloween: The Curse of Michael Myers,76,"Worksop, Nottinghamshire, England, UK"
182,13021,William Baldwin,Max Kirkpatrick,Male,11859,1995,Fair Game,32,"Massapequa, New York, U.S"
183,11395,Victor Wong,Grandpa,Male,40508,1995,3 Ninjas Knuckle Up,68,"San Francisco, California, USA"
184,45415,William Katt,Ben Healy,Male,28601,1995,Problem Child 3,44,"Los Angeles, California, USA"
185,57829,Anthony LaPaglia,Joe Reaves,Male,13531,1995,Empire Records,36,"Adelaide, Australia"
186,15309,Lori Petty,Rebecca (Tank Girl),Female,9067,1995,Tank Girl,32,"Chattanooga, Tennessee, USA"
187,723,Patrick Swayze,Vida Boheme,Male,9090,1995,"To Wong Foo, Thanks for Everything! Julie Newmar",43,"Houston, Texas, USA"
188,11511,Daniel Stern,Max Grabelski,Male,26258,1995,Bushwhacked,38,"Bethesda, Maryland, USA"
189,1271,Andy García,Jimmy 'The Saint' Tosnia,Male,400,1995,Things to Do in Denver When You're Dead,39,"Havana, Cuba"
190,43708,Kim van Kooten,Daantje,Female,42746,1995,Little Sister,21,"Purmerend, Netherlands"
191,515,Glenn Close,Cruella De Vil,Female,11674,1996,101 Dalmatians,49,"Greenwich, Connecticut, USA"
192,9994,Helen Hunt,Dr. Jo Harding,Female,664,1996,Twister,33,"Los Angeles, California, USA"
193,23678,Michael Jordan,Himself,Male,2300,1996,Space Jam,33,"Brooklyn, New York, U.S."
194,15827,Scott Weinger,Aladdin (voice),Male,11238,1996,Aladdin and the King of Thieves,21,"New York City, New York, U.S."
195,3905,William H. Macy,Jerry Lundegaard,Male,275,1996,Fargo,46,Miami - Florida  USA
196,1652305,Paul Terry,James Henry Trotter,Male,10539,1996,James and the Giant Peach,11,"Watford, Hertfordshire, England, UK"
197,16935,Geena Davis,Samantha Caine / Charly Baltimore,Female,11412,1996,The Long Kiss Goodnight,40,"Wareham, Massachusetts, USA"
198,11717,Mara Wilson,Matilda Wormwood,Female,10830,1996,Matilda,9,"Burbank, Los Angeles, California, USA"
199,30430,Indira Varma,Maya,Female,28005,1996,Kama Sutra - A Tale of Love,23,"Somerset, England, UK"
200,1004,Danny Aiello,Dosmo Pizzo,Male,9401,1996,2 Days in the Valley,63,"New York City, New York, USA"
201,40938,Romane Bohringer,Alice,Female,12531,1996,The Apartment,23,"Pont-Sainte-Maxence, Oise, France"
202,2641,Martin Landau,Geppetto,Male,18975,1996,The Adventures of Pinocchio,68,"Brooklyn, New York, USA"
203,24967,Alyssa Milano,Lily Leonetti,Female,18220,1996,Poison Ivy 2: Lily,24,"Brooklyn, New York, USA"
204,17346,Robin Tunney,Sarah Bailey,Female,9100,1996,The Craft,24,"Chicago, Illinois, USA "
205,9575,Jada Pinkett Smith,Stony,Female,9400,1996,Set It Off,25,"Baltimore, Maryland, USA"
206,7502,Ernest Borgnine,Carface (voice),Male,19042,1996,All Dogs Go to Heaven 2,79,"Hamden, Connecticut, USA"
207,17403,Mike Judge,Beavis / Butt-Head / Tom Anderson / Mr. Van Driessen / Principal McVicker (voice),Male,3179,1996,Beavis and Butt-Head Do America,34,"Guayaquil, Ecuador"
208,18326,Dennis Miller,Rafe Guttman,Male,9431,1996,Bordello of Blood,43,"Pittsburgh, Pennsylvania, USA"
209,3125,Madonna,Eva Perón,Female,8818,1996,Evita,38,"Bay City, Michigan, USA"
210,4274,Miou-Miou,Julie,Female,36998,1996,The Eighth Day,46,"Paris, France"
211,10430,Fred Ward,Earl Bassett,Male,11069,1996,Tremors 2: Aftershocks,54,"San Diego, California, USA"
212,18892,Goldie Hawn,Elise Elliot Atchison,Female,2925,1996,The First Wives Club,51,"Washington, District of Columbia, USA"
213,11184,Warwick Davis,Leprechaun,Male,19287,1996,Leprechaun 4: In Space,26,"Epsom, Surrey, England, UK"
214,8447,Jeff Daniels,Thomas 'Tom' Alden,Male,11076,1996,Fly Away Home,41,"Athens, Georgia, USA"
215,2880,Emilio Estevez,Gordon Bombay,Male,10680,1996,D3: The Mighty Ducks,34,"New York City, New York, USA"
216,57119,Sinbad,Sam Simms,Male,12559,1996,First Kid,40,"Benton Harbor, Michigan, USA"
217,115654,Anna Nicole Smith,Carrie Wisk,Female,42911,1996,Skyscraper,29,"Houston, Texas, USA "
218,115790,Bin Shimada,General Blue,Male,39148,1996,Dragon Ball: The Path to Power,42,"Niigata, Japan"
219,882,Liv Tyler,Lucy Harmon,Female,14553,1996,Stealing Beauty,19,"New York City, New York, USA"
220,7633,Leslie Nielsen,Dick Steele,Male,10535,1996,Spy Hard,70,"Regina, Saskatchewan, Canada"
221,7906,Jennifer Tilly,Violet,Female,9303,1996,Bound,38,"Harbor City, California, USA"
222,10690,Anna Paquin,Young Jane Eyre,Female,47333,1996,Jane Eyre,14,"Winnipeg, Manitoba, Canada "
223,47654,Paul McGann,The Doctor,Male,15691,1996,Doctor Who,37,"Kensington, Liverpool, England, UK"
224,56895,Amy Jo Johnson,Susie Q,Female,46227,1996,Susie Q,26,"Cape Cod, Massachusetts, USA"
225,7039,Bruce Ramsay,Phillip L'Merchant / John Merchant / Dr. Paul Merchant,Male,8766,1996,Hellraiser: Bloodline,30,Montrea - Quebec - Canada
226,6952,Charlie Sheen,Zane Zaminski,Male,10547,1996,The Arrival,31,"New York City, New York, USA"
227,4818,Roberto Benigni,Guido Orefice,Male,637,1997,Life Is Beautiful,45,"Manciano La Misericordia, Castiglion Fiorentino, Arezzo, Italia"
228,15789,Alex D. Linz,Alex Pruitt,Male,9714,1997,Home Alone 3,8,"Santa Barbara, California, U.S."
229,2975,Laurence Fishburne,Captain Miller,Male,8413,1997,Event Horizon,36,"Augusta, Georgia, USA"
230,15455,Tate Donovan,Hercules (voice),Male,11970,1997,Hercules,34,"Tenafly, New Jersey, USA"
231,62050,Paige O'Hara,Belle,Female,13313,1997,Beauty and the Beast: The Enchanted Christmas,41,"Fort Lauderdale, Florida, USA"
232,54812,Chevy Chase,Clark Griswold,Male,11419,1997,Vegas Vacation,54,"Woodstock, New York, USA"
233,2230,Pam Grier,Jackie Brown,Female,184,1997,Jackie Brown,48,"Winston-Salem, North Carolina, USA"
234,16940,Jeremy Irons,Humbert Humbert,Male,9769,1997,Lolita,49,"Cowes, Isle of Wight, England, UK"
235,5888,Nicole de Boer,Leaven,Female,431,1997,Cube,27,Toronto - Ontario - Canada
236,56824,Jaime Pressly,Violet,Female,18222,1997,Poison Ivy: The New Seduction,20,"Kinston, North Carolina, USA"
237,26472,Steve Guttenberg,Tim Carson,Male,39346,1997,Casper: A Spirited Beginning,39,"Brooklyn, New York, USA"
238,1925,Vincent Cassel,Yann Le Pentrec aka Dobermann,Male,10347,1997,Dobermann,31,"Paris, France"
239,51965,Kevin Sorbo,Kull,Male,17832,1997,Kull the Conqueror,39,"Mound, Minnesota, USA"
240,24047,Courtney B. Vance,Foreman,Male,12219,1997,12 Angry Men,37,"Detroit, Michigan USA"
241,23931,Mira Sorvino,Romy White,Female,9611,1997,Romy and Michele's High School Reunion,30,"Tenafly, New Jersey, USA"
242,18023,Robert Carlyle,Gaz,Male,9427,1997,The Full Monty,36,"Glasgow, Scotland, UK"
243,8872,Rick Moranis,Wayne Szalinski,Male,11425,1997,"Honey, We Shrunk Ourselves",44,"Toronto, Ontario, Canada"
