,movie id,overview,popularity rank,release year,title,budget,revenue,actor id,actor name,character,gender
95,1662,"Terry Noonan returns home to New York's Hells Kitchen after a ten year absence. He soon hooks up with childhood pal Jackie who is involved in the Irish mob run by his brother Frankie. Terry also rekindles an old flame with Jackie's sister Kathleen. Soon, however, Terry is torn between his loyalty to his friends and his loyalties to others.",96,1990,State of Grace,0,0,2228.0,Sean Penn,Terry Noonan,Male
96,28761,"A thinly fictionalized account of a legendary movie director, whose desire to hunt down an animal turns into a grim situation with his movie crew in Africa",97,1990,White Hunter Black Heart,0,0,190.0,Clint Eastwood,John Wilson,Male
98,24016,"An American couple (John Malkovich, Debra Winger) drift toward emptiness in postwar North Africa.",99,1990,The Sheltering Sky,25000000,2075084,26513.0,Debra Winger,Kit Moresby,Female
99,10168,"Clark Kellogg is a young man starting his first year at film school in New York City. After a small time crook steals all his belongings, Clark meets Carmine ""Jimmy the Toucan"" Sabatini, an ""importer"" bearing a startling resemblance to a certain cinematic godfather. When Sabatini makes Clark an offer he can't refuse, he finds himself caught up in a caper involving endangered species and fine dining.",100,1990,The Freshman,0,0,3084.0,Marlon Brando,"Carmine Sabatini, aka Jimmy The Toucan",Male
100,10020,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",1,1991,Beauty and the Beast,25000000,377350553,62050.0,Paige O'Hara,Belle (voice),Female
101,280,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",2,1991,Terminator 2: Judgment Day,100000000,520000000,1100.0,Arnold Schwarzenegger,Terminator,Male
102,2907,"Uncle Fester has been missing for 25 years. An evil doctor finds out and introduces a fake Fester in an attempt to get the Addams Family's money. The youngest daughter has some doubts about the new uncle Fester, but the fake uncle adapts very well to the strange family. Can the doctor carry out her evil plans and take over the Addams Family's fortune?",3,1991,The Addams Family,30000000,191502426,27888.0,Raúl Juliá,Gomez Addams,Male
103,11187,"Eight years have passed since the events of the second film. Chucky has been resurrected once again and seeks revenge on Andy, his former owner, who is now a teenager enrolled in military school.",4,1991,Child's Play 3,13000000,20560255,68494.0,Justin Whalin,Andy Barclay,Male
104,8367,"When the dastardly Sheriff of Nottingham murders Robin's father, the legendary archer vows vengeance. To accomplish his mission, Robin joins forces with a band of exiled villagers (and comely Maid Marian), and together they battle to end the evil sheriff's reign of terror.",5,1991,Robin Hood: Prince of Thieves,48000000,390493908,1269.0,Kevin Costner,Robin Hood,Male
105,10975,Agent Jackie is hired to find WWII Nazi gold hidden in the Sahara desert. He teams up with three bungling women (the 3 stooges?) who are all connected in some way. However a team of mercenries have ideas on the ownership of the gold. A battle / chase ensues as to who gets there first. Lots of choregraphed Kung-Fu and quirky Chan humor.,6,1991,Armour of God II: Operation Condor,0,0,18897.0,Jackie Chan,Jackie Condor,Male
106,13888,"In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.",7,1991,Return to the Blue Lagoon,11000000,2807854,63.0,Milla Jovovich,Lilli,Female
107,9319,"When the girl that detective Joe Hallenback is protecting gets murdered, the boyfriend of the murdered girl (ex-football player Jimmy Dix) attempts to investigate and solve the case. What they discover is that there is deep seated corruption going on between a crooked politician and the owner of a pro football team.",8,1991,The Last Boy Scout,29000000,59509925,62.0,Bruce Willis,Joe Hallenbeck,Male
108,10618,"In the sequel to the Tsui Hark classic, Wong Fei-Hung faces The White Lotus society, a fanatical cult seeking to drive the Europeans out of China through violence, even attacking Chinese who follow Western ways. Wong must also defend Dr. Sun Yat Sen, a revolutionary, from the military.",9,1991,Once Upon a Time in China II,0,30399676,1336.0,Jet Li,Wong Fei Hung,Male
109,9595,"Recruited to join a top-secret mission for the Air Force, a renegade pilot finds himself coping with an incompetent admiral and a carefully selected squadron of flyers who are either inept or half-blind.",10,1991,Hot Shots!,26000000,181096164,6952.0,Charlie Sheen,Lt. Topper Harley / Rhett Butler / Superman,Male
110,1541,"Whilst on a short weekend getaway, Louise shoots a man who had tried to rape Thelma. Due to the incriminating circumstances, they make a run for it and thus a cross country chase ensues for the two fugitives. Along the way, both women rediscover the strength of their friendship and surprising aspects of their personalities and self-strengths in the trying times.",11,1991,Thelma & Louise,16000000,45361000,4038.0,Susan Sarandon,Louise Elizabeth Sawyer,Female
111,9585,"An American woman, trapped in Islamic Iran by her brutish husband, must find a way to escape with her daughter as well.",12,1991,Not Without My Daughter,0,0,35.0,Sally Field,Betty Mahmoody,Female
112,24752,"After defeating Frieza, Goku returns to Earth and goes on a camping trip with Gohan and Krillin. Everything is normal until Cooler - Frieza's brother - sends three henchmen after Goku. A long fight ensues between our heroes and Cooler, in which he transforms into the fourth stage of his evolution and has the edge in the fight...until Goku transforms into Super Saiyan.",13,1991,Dragon Ball Z: Cooler's Revenge,0,0,90496.0,Masako Nozawa,Son Goku / Son Gohan / Bardock (voice),Female
113,28597,"Junior and his father, Ben, move from Cold River to Mortville. Junior becomes threatened by Ben's desire to date again and find a new mother for Junior, and sabotages each of his dates.",14,1991,Problem Child 2,0,0,27772.0,John Ritter,Ben Healy,Male
114,11284,"Just when you thought it was safe to sleep, Freddy Krueger returns in this sixth installment of the Nightmare on Elm Street films, as psychologist Maggie Burroughs, tormented by recurring nightmares, meets a patient with the same horrific dreams. Their quest for answers leads to a certain house on Elm Street -- where the nightmares become reality.",15,1991,Freddy's Dead: The Final Nightmare,11000000,34872033,5139.0,Robert Englund,Freddy Krueger,Male
115,1089,"In the coastal town of Los Angeles, a gang of bank robbers call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. The F.B.I. believes that the members of the gang could be surfers and send young agent Johnny Utah undercover at the beach to mix with the surfers and gather information.",16,1991,Point Break,24000000,83531958,723.0,Patrick Swayze,Bodhi,Male
116,1633,"Amidst her own personality crisis, southern housewife Evelyn Couch meets Ninny, an outgoing old woman who tells her the story of Idgie Threadgoode and Ruth Jamison, two young women who experienced hardships and love in Whistle Stop, Alabama in the 1920s.",17,1991,Fried Green Tomatoes,11000000,119418501,8534.0,Kathy Bates,Evelyn Couch,Female
117,17474,"Maureen Trant and her younger sibling Dani share a strong connection, but local boy Court Foster threatens to throw their bond off balance. Dani and Court meet first and have a flirtatious rapport -- but when he meets Maureen, he falls hard and they begin a passionate affair. The new couple try to keep their love hidden from Dani, but she soon learns the truth, disavowing her sister. But a heartbreaking accident later reunites the girls.",18,1991,The Man in the Moon,0,2853801,368.0,Reese Witherspoon,"Danielle ""Dani"" Trant",Female
118,12227,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,19,1991,White Fang,14000000,34793160,10647.0,Klaus Maria Brandauer,Alex Larson,Male
119,15413,"Sue Ellen Crandell is a teenager eagerly awaiting her mother's summer-long absence. While the babysitter looks after her rambunctious younger siblings, Sue Ellen can party and have fun. But then the babysitter abruptly dies, leaving the Crandells short on cash. Sue Ellen finds a sweet job in fashion by lying about her age and experience on her résumé. But, while her siblings run wild, she discovers the downside of adulthood",20,1991,Don't Tell Mom the Babysitter's Dead,10000000,25196249,18979.0,Christina Applegate,Sue Ellen Crandell,Female
120,37137,"Bumbling cop Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.",21,1991,The Naked Gun 2½: The Smell of Fear,23000000,86930411,7633.0,Leslie Nielsen,Frank Drebin,Male
121,10380,"Some time after the Mousekewitz's have settled in America, they find that they are still having problems with the threat of cats. That makes them eager to try another home out in the west, where they are promised that mice and cats live in peace. Unfortunately, the one making this claim is an oily con artist named Cat R. Waul who is intent on his own sinister plan.",22,1991,An American Tail: Fievel Goes West,0,40766041,40348.0,Phillip Glasser,Fievel Mousekewitz (voice),Male
122,16270,"Josie, the daughter of the town's wealthiest businessman, faces problems at home and wishes to leave town but is disoriented. Her decision is finalized after she falls asleep in a Target dressing room. She awakens to find herself locked in the store overnight with the janitor, Jim, the town ""no hoper"" and liar.",23,1991,Career Opportunities,6000000,11336986,7180.0,John Candy,C.D. Marsh (uncredited),Male
124,10617,"Set in late 19th century Canton this martial arts film depicts the stance taken by the legendary martial arts hero Wong Fei-Hung (1847-1924) against foreign forces' (English, French and American) plundering of China.",25,1991,Once Upon a Time in China,0,3826459,1336.0,Jet Li,Wong Fei Hung,Male
