,genre,movie id,title
2460,Music,1808,Velvet Goldmine
2461,Crime,21452,Detective Conan: The Fourteenth Target
2462,Thriller,21452,Detective Conan: The Fourteenth Target
2463,Animation,21452,Detective Conan: The Fourteenth Target
2464,Science Fiction,27260,Brave New World
2465,TV Movie,27260,Brave New World
2466,Fantasy,17962,After Life
2467,Drama,17962,After Life
2468,Comedy,9745,Jack Frost
2469,Family,9745,Jack Frost
2470,Drama,9745,Jack Frost
2471,Fantasy,9745,Jack Frost
2472,Comedy,10312,Patch Adams
2473,Drama,10312,Patch Adams
2474,Action,18316,Black Dog
2475,Adventure,18316,Black Dog
2476,Thriller,18316,Black Dog
2477,Animation,18881,Kite
2478,Crime,18881,Kite
2479,Action,18881,Kite
2480,Thriller,18881,Kite
2481,Animation,13151,Scooby-Doo on Zombie Island
2482,Comedy,13151,Scooby-Doo on Zombie Island
2483,Family,13151,Scooby-Doo on Zombie Island
2484,Mystery,13151,Scooby-Doo on Zombie Island
2485,Adventure,13151,Scooby-Doo on Zombie Island
2486,Fantasy,13151,Scooby-Doo on Zombie Island
2487,Science Fiction,929,Godzilla
2488,Action,929,Godzilla
2489,Thriller,929,Godzilla
2490,Fantasy,28302,The Swan Princess: The Mystery of the Enchanted Kingdom
2491,Animation,28302,The Swan Princess: The Mystery of the Enchanted Kingdom
2492,Family,28302,The Swan Princess: The Mystery of the Enchanted Kingdom
2493,Mystery,28302,The Swan Princess: The Mystery of the Enchanted Kingdom
2494,Drama,795,City of Angels
2495,Fantasy,795,City of Angels
2496,Romance,795,City of Angels
2497,Comedy,9835,Jane Austen's Mafia!
2498,Crime,9835,Jane Austen's Mafia!
2499,Crime,6396,SLC Punk
2500,Romance,6396,SLC Punk
2501,Comedy,6396,SLC Punk
2502,Drama,6396,SLC Punk
2503,Music,6396,SLC Punk
2504,Horror,9827,Phantoms
2505,Science Fiction,9827,Phantoms
2506,Thriller,9827,Phantoms
2507,Drama,9827,Phantoms
2508,TV Movie,14533,Gia
2509,Drama,14533,Gia
2510,Romance,14533,Gia
2511,Comedy,15037,Can't Hardly Wait
2512,Drama,15037,Can't Hardly Wait
2513,Romance,15037,Can't Hardly Wait
2514,Comedy,11634,Show Me Love
2515,Romance,11634,Show Me Love
2516,Drama,11634,Show Me Love
2517,Thriller,35113,I Want You
2518,Crime,35113,I Want You
2519,Drama,35113,I Want You
2520,Music,35113,I Want You
2521,Romance,35113,I Want You
2522,Comedy,9429,A Night at the Roxbury
2523,Adventure,14342,Almost Heroes
2524,Comedy,14342,Almost Heroes
2525,Western,14342,Almost Heroes
2526,Comedy,35680,Madeline
2527,Family,35680,Madeline
2528,Comedy,16148,Zero Effect
2529,Crime,16148,Zero Effect
2530,Mystery,16148,Zero Effect
2531,Thriller,16148,Zero Effect
2532,Drama,9882,The Siege
2533,Action,9882,The Siege
2534,Thriller,9882,The Siege
2535,Crime,9882,The Siege
2536,Fantasy,10376,The Legend of 1900
2537,Drama,10376,The Legend of 1900
2538,Music,10376,The Legend of 1900
2539,Action,9631,The Negotiator
2540,Adventure,9631,The Negotiator
2541,Crime,9631,The Negotiator
2542,Drama,9631,The Negotiator
2543,Mystery,9631,The Negotiator
2544,Thriller,9631,The Negotiator
2545,Romance,6435,Practical Magic
2546,Comedy,6435,Practical Magic
2547,Science Fiction,6435,Practical Magic
2548,Action,603,The Matrix
2549,Science Fiction,603,The Matrix
2550,Drama,550,Fight Club
2551,Comedy,2105,American Pie
2552,Romance,2105,American Pie
2553,Adventure,564,The Mummy
2554,Action,564,The Mummy
2555,Fantasy,564,The Mummy
2556,Animation,863,Toy Story 2
2557,Comedy,863,Toy Story 2
2558,Family,863,Toy Story 2
2559,Fantasy,497,The Green Mile
2560,Drama,497,The Green Mile
2561,Crime,497,The Green Mile
2562,Adventure,1893,Star Wars: Episode I - The Phantom Menace
2563,Action,1893,Star Wars: Episode I - The Phantom Menace
2564,Science Fiction,1893,Star Wars: Episode I - The Phantom Menace
2565,Mystery,745,The Sixth Sense
2566,Thriller,745,The Sixth Sense
2567,Drama,745,The Sixth Sense
2568,Comedy,4951,10 Things I Hate About You
2569,Romance,4951,10 Things I Hate About You
2570,Drama,4951,10 Things I Hate About You
2571,Drama,14,American Beauty
2572,Adventure,37135,Tarzan
2573,Animation,37135,Tarzan
2574,Drama,37135,Tarzan
2575,Family,37135,Tarzan
2576,Comedy,926,Galaxy Quest
2577,Family,926,Galaxy Quest
2578,Science Fiction,926,Galaxy Quest
2579,Action,9946,End of Days
2580,Fantasy,9946,End of Days
2581,Horror,9946,End of Days
2582,Mystery,9946,End of Days
2583,Adventure,36643,The World Is Not Enough
2584,Action,36643,The World Is Not Enough
2585,Thriller,36643,The World Is Not Enough
2586,Adventure,817,Austin Powers: The Spy Who Shagged Me
2587,Comedy,817,Austin Powers: The Spy Who Shagged Me
2588,Crime,817,Austin Powers: The Spy Who Shagged Me
2589,Science Fiction,817,Austin Powers: The Spy Who Shagged Me
2590,Drama,796,Cruel Intentions
2591,Romance,796,Cruel Intentions
2592,Thriller,796,Cruel Intentions
2593,Drama,2668,Sleepy Hollow
2594,Fantasy,2668,Sleepy Hollow
2595,Thriller,2668,Sleepy Hollow
2596,Mystery,2668,Sleepy Hollow
2597,Adventure,10951,Gorgeous
2598,Action,10951,Gorgeous
2599,Comedy,10951,Gorgeous
2600,Romance,10951,Gorgeous
2601,Mystery,345,Eyes Wide Shut
2602,Drama,345,Eyes Wide Shut
2603,Thriller,345,Eyes Wide Shut
2604,Animation,823,Jin-Roh: The Wolf Brigade
2605,Science Fiction,823,Jin-Roh: The Wolf Brigade
2606,Thriller,823,Jin-Roh: The Wolf Brigade
2607,Drama,823,Jin-Roh: The Wolf Brigade
2608,Fantasy,10210,A Midsummer Night's Dream
2609,Drama,10210,A Midsummer Night's Dream
2610,Comedy,10210,A Midsummer Night's Dream
2611,Romance,10210,A Midsummer Night's Dream
2612,Adventure,10386,The Iron Giant
2613,Animation,10386,The Iron Giant
2614,Family,10386,The Iron Giant
2615,Science Fiction,10386,The Iron Giant
2616,Comedy,10386,The Iron Giant
2617,Animation,10137,Stuart Little
2618,Fantasy,10137,Stuart Little
2619,Family,10137,Stuart Little
2620,Comedy,10137,Stuart Little
2621,Horror,2667,The Blair Witch Project
2622,Mystery,2667,The Blair Witch Project
2623,Animation,16198,My Neighbors the Yamadas
2624,Family,16198,My Neighbors the Yamadas
2625,Comedy,1542,Office Space
2626,Crime,1542,Office Space
2627,Drama,26338,Romance
2628,Romance,26338,Romance
2629,Action,8487,Wild Wild West
2630,Adventure,8487,Wild Wild West
2631,Comedy,8487,Wild Wild West
2632,Science Fiction,8487,Wild Wild West
2633,Western,8487,Wild Wild West
2634,Comedy,10402,Deuce Bigalow: Male Gigolo
2635,Action,1911,The 13th Warrior
2636,Adventure,1911,The 13th Warrior
2637,Fantasy,1911,The 13th Warrior
2638,Horror,11377,House on Haunted Hill
2639,Mystery,11377,House on Haunted Hill
2640,Thriller,11377,House on Haunted Hill
2641,Thriller,1213,The Talented Mr. Ripley
2642,Crime,1213,The Talented Mr. Ripley
2643,Drama,1213,The Talented Mr. Ripley
2644,Horror,622,The Ninth Gate
2645,Mystery,622,The Ninth Gate
2646,Thriller,622,The Ninth Gate
2647,Comedy,2277,Bicentennial Man
2648,Science Fiction,2277,Bicentennial Man
2649,Drama,2277,Bicentennial Man
2650,Romance,1844,Entrapment
2651,Drama,1844,Entrapment
2652,Mystery,1844,Entrapment
2653,Romance,11355,Never Been Kissed
2654,Comedy,11355,Never Been Kissed
2655,Drama,11355,Never Been Kissed
2656,Action,8914,Deep Blue Sea
2657,Science Fiction,8914,Deep Blue Sea
2658,Thriller,8914,Deep Blue Sea
2659,Comedy,10212,Ravenous
2660,Horror,10212,Ravenous
2661,Western,10212,Ravenous
2662,Animation,15400,Mickey's Once Upon a Christmas
2663,Family,15400,Mickey's Once Upon a Christmas
2664,Comedy,15400,Mickey's Once Upon a Christmas
2665,Crime,12095,From Dusk Till Dawn 2: Texas Blood Money
2666,Action,12095,From Dusk Till Dawn 2: Texas Blood Money
2667,Horror,12095,From Dusk Till Dawn 2: Texas Blood Money
2668,Thriller,12095,From Dusk Till Dawn 2: Texas Blood Money
2669,Action,10366,Universal Soldier: The Return
2670,Science Fiction,10366,Universal Soldier: The Return
2671,Comedy,9032,Big Daddy
2672,Drama,9032,Big Daddy
2673,Comedy,11353,Bowfinger
2674,Comedy,6522,Life
2675,Crime,6522,Life
2676,Adventure,9824,Mystery Men
2677,Fantasy,9824,Mystery Men
2678,Action,9824,Mystery Men
2679,Comedy,9824,Mystery Men
2680,Science Fiction,9824,Mystery Men
2681,Action,6415,Three Kings
2682,Adventure,6415,Three Kings
2683,Comedy,6415,Three Kings
2684,Drama,30943,The Deep End of the Ocean
2685,Mystery,30943,The Deep End of the Ocean
2686,Animation,49948,Fantasia 2000
2687,Family,49948,Fantasia 2000
2688,Music,49948,Fantasia 2000
2689,Action,11001,Blue Streak
2690,Comedy,11001,Blue Streak
2691,Crime,11001,Blue Streak
2692,Adventure,10047,The Messenger: The Story of Joan of Arc
2693,Drama,10047,The Messenger: The Story of Joan of Arc
2694,Action,10047,The Messenger: The Story of Joan of Arc
2695,History,10047,The Messenger: The Story of Joan of Arc
2696,War,10047,The Messenger: The Story of Joan of Arc
2697,Drama,3293,Pirates of Silicon Valley
2698,Drama,9563,Any Given Sunday
2699,Thriller,8224,8MM
2700,Crime,8224,8MM
2701,Mystery,8224,8MM
2702,Action,332,Inspector Gadget
2703,Adventure,332,Inspector Gadget
2704,Comedy,332,Inspector Gadget
2705,Family,332,Inspector Gadget
2706,Drama,71186,The Rifleman of the Voroshilov Regiment
2707,Action,71186,The Rifleman of the Voroshilov Regiment
2708,Crime,71186,The Rifleman of the Voroshilov Regiment
2709,Fantasy,1832,Dogma
2710,Comedy,1832,Dogma
2711,Adventure,1832,Dogma
2712,Crime,226,Boys Don't Cry
2713,Drama,226,Boys Don't Cry
2714,Drama,404,The Straight Story
2715,Adventure,12599,Pokémon: The Movie 2000
2716,Fantasy,12599,Pokémon: The Movie 2000
2717,Animation,12599,Pokémon: The Movie 2000
2718,Science Fiction,12599,Pokémon: The Movie 2000
2719,Family,12599,Pokémon: The Movie 2000
2720,Action,1946,eXistenZ
2721,Thriller,1946,eXistenZ
2722,Science Fiction,1946,eXistenZ
2723,Horror,1946,eXistenZ
2724,Comedy,39001,My Teacher's Wife
2725,Romance,39001,My Teacher's Wife
2726,Action,8374,The Boondock Saints
2727,Thriller,8374,The Boondock Saints
2728,Crime,8374,The Boondock Saints
2729,Drama,9481,The Bone Collector
2730,Mystery,9481,The Bone Collector
2731,Thriller,9481,The Bone Collector
2732,Crime,9481,The Bone Collector
2733,Drama,2112,Payback
2734,Action,2112,Payback
2735,Thriller,2112,Payback
2736,Crime,2112,Payback
2737,Romance,509,Notting Hill
2738,Comedy,509,Notting Hill
2739,Drama,509,Notting Hill
2740,Drama,2463,Running Out of Time
2741,Action,2463,Running Out of Time
2742,Thriller,2463,Running Out of Time
2743,Crime,2463,Running Out of Time
2744,Comedy,10314,She's All That
2745,Romance,10314,She's All That
2746,Adventure,10643,Godzilla 2000: Millennium
2747,Horror,10643,Godzilla 2000: Millennium
2748,Action,10643,Godzilla 2000: Millennium
2749,Science Fiction,10643,Godzilla 2000: Millennium
2750,Thriller,10279,Summer of Sam
2751,Drama,10279,Summer of Sam
2752,Crime,10279,Summer of Sam
2753,Romance,10279,Summer of Sam
2754,Horror,11601,Stir of Echoes
2755,Mystery,11601,Stir of Echoes
2756,Thriller,11601,Stir of Echoes
2757,Horror,9423,Virus
2758,Action,9423,Virus
2759,Science Fiction,9423,Virus
2760,Fantasy,10208,Muppets from Space
2761,Comedy,10208,Muppets from Space
2762,Science Fiction,10208,Muppets from Space
2763,Family,10208,Muppets from Space
2764,Animation,28808,Detective Conan: The Last Wizard of the Century
2765,Thriller,28808,Detective Conan: The Last Wizard of the Century
2766,Drama,17707,Brokedown Palace
2767,Thriller,17707,Brokedown Palace
2768,Science Fiction,22345,Baby Geniuses
2769,Comedy,22345,Baby Geniuses
2770,Family,22345,Baby Geniuses
2771,Animation,3126,Alvin and the Chipmunks Meet Frankenstein
2772,Comedy,3126,Alvin and the Chipmunks Meet Frankenstein
2773,Comedy,9849,My Favorite Martian
2774,Drama,9849,My Favorite Martian
2775,Family,9849,My Favorite Martian
2776,Science Fiction,9849,My Favorite Martian
2777,Comedy,99,All About My Mother
2778,Drama,99,All About My Mother
2779,Comedy,492,Being John Malkovich
2780,Drama,492,Being John Malkovich
2781,Fantasy,492,Being John Malkovich
2782,Drama,13466,October Sky
2783,Family,13466,October Sky
2784,Crime,10398,Double Jeopardy
2785,Drama,10398,Double Jeopardy
2786,Mystery,10398,Double Jeopardy
2787,Thriller,10398,Double Jeopardy
2788,Action,10355,Shiri
2789,Adventure,10355,Shiri
2790,Drama,10355,Shiri
2791,Thriller,10355,Shiri
2792,Drama,334,Magnolia
2793,Comedy,31582,Flawless
2794,Drama,31582,Flawless
2795,Drama,913,The Thomas Crown Affair
2796,Crime,913,The Thomas Crown Affair
2797,Romance,913,The Thomas Crown Affair
2798,Horror,9825,Lake Placid
2799,Comedy,9825,Lake Placid
2800,Action,9825,Lake Placid
2801,Science Fiction,9825,Lake Placid
2802,Thriller,9825,Lake Placid
2803,Drama,1715,The Cider House Rules
2804,Adventure,38577,The Old Man and the Sea
2805,Animation,38577,The Old Man and the Sea
2806,Drama,38577,The Old Man and the Sea
2807,Drama,45043,Lies
2808,Drama,3558,"Girl, Interrupted"
2809,Action,5470,Beowulf
2810,Science Fiction,5470,Beowulf
2811,Thriller,5470,Beowulf
2812,Adventure,5470,Beowulf
2813,Horror,5470,Beowulf
2814,Fantasy,5470,Beowulf
2815,Drama,22314,In Too Deep
2816,Action,22314,In Too Deep
2817,Thriller,22314,In Too Deep
2818,Crime,22314,In Too Deep
2819,Drama,10400,The Hurricane
2820,Drama,2900,The Astronaut's Wife
2821,Science Fiction,2900,The Astronaut's Wife
2822,Thriller,2900,The Astronaut's Wife
2823,Thriller,1090,The Thirteenth Floor
2824,Science Fiction,1090,The Thirteenth Floor
2825,Mystery,1090,The Thirteenth Floor
2826,Crime,2275,The General's Daughter
2827,Drama,2275,The General's Daughter
2828,Mystery,2275,The General's Daughter
2829,Thriller,2275,The General's Daughter
2830,Music,26177,Annie
2831,Family,26177,Annie
2832,Comedy,26177,Annie
2833,Comedy,11622,Blast from the Past
2834,Romance,11622,Blast from the Past
2835,Drama,11622,Blast from the Past
2836,Horror,7341,The Rage: Carrie 2
2837,Thriller,7341,The Rage: Carrie 2
2838,Science Fiction,7341,The Rage: Carrie 2
2839,Adventure,955,Mission: Impossible II
2840,Action,955,Mission: Impossible II
2841,Thriller,955,Mission: Impossible II
2842,Action,98,Gladiator
2843,Drama,98,Gladiator
2844,Adventure,98,Gladiator
2845,Thriller,9741,Unbreakable
2846,Drama,9741,Unbreakable
2847,Science Fiction,9741,Unbreakable
2848,Adventure,11688,The Emperor's New Groove
2849,Animation,11688,The Emperor's New Groove
2850,Comedy,11688,The Emperor's New Groove
2851,Family,11688,The Emperor's New Groove
2852,Fantasy,11688,The Emperor's New Groove
2853,Animation,7443,Chicken Run
2854,Comedy,7443,Chicken Run
2855,Family,7443,Chicken Run
2856,Comedy,4247,Scary Movie
2857,Thriller,107,Snatch
2858,Crime,107,Snatch
2859,Adventure,8358,Cast Away
2860,Drama,8358,Cast Away
2861,Adventure,146,"Crouching Tiger, Hidden Dragon"
2862,Drama,146,"Crouching Tiger, Hidden Dragon"
2863,Action,146,"Crouching Tiger, Hidden Dragon"
2864,Romance,146,"Crouching Tiger, Hidden Dragon"
2865,Mystery,77,Memento
2866,Thriller,77,Memento
2867,Adventure,10501,The Road to El Dorado
2868,Animation,10501,The Road to El Dorado
2869,Comedy,10501,The Road to El Dorado
2870,Family,10501,The Road to El Dorado
2871,Horror,9532,Final Destination
2872,Comedy,2123,"Me, Myself & Irene"
2873,Action,4327,Charlie's Angels
2874,Adventure,4327,Charlie's Angels
2875,Comedy,4327,Charlie's Angels
2876,Crime,4327,Charlie's Angels
2877,Thriller,4327,Charlie's Angels
2878,Drama,843,In the Mood for Love
2879,Romance,843,In the Mood for Love
2880,Animation,10567,Dinosaur
2881,Family,10567,Dinosaur
2882,Comedy,1493,Miss Congeniality
2883,Crime,1493,Miss Congeniality
2884,Action,1493,Miss Congeniality
2885,Mystery,10685,The Watcher
2886,Thriller,10685,The Watcher
2887,Comedy,1597,Meet the Parents
2888,Romance,1597,Meet the Parents
2889,Drama,10867,Malena
2890,Animation,7450,Titan A.E.
2891,Action,7450,Titan A.E.
2892,Science Fiction,7450,Titan A.E.
2893,Family,7450,Titan A.E.
2894,Adventure,7450,Titan A.E.
2895,Action,9383,Hollow Man
2896,Science Fiction,9383,Hollow Man
2897,Thriller,9383,Hollow Man
2898,Fantasy,1636,Bedazzled
2899,Comedy,1636,Bedazzled
2900,Romance,1636,Bedazzled
2901,Action,134,"O Brother, Where Art Thou?"
2902,Adventure,134,"O Brother, Where Art Thou?"
2903,Comedy,134,"O Brother, Where Art Thou?"
2904,Family,8871,How the Grinch Stole Christmas
2905,Comedy,8871,How the Grinch Stole Christmas
2906,Fantasy,8871,How the Grinch Stole Christmas
2907,Horror,8843,The Cell
2908,Science Fiction,8843,The Cell
2909,Thriller,8843,The Cell
2910,Thriller,1359,American Psycho
2911,Drama,1359,American Psycho
2912,Crime,1359,American Psycho
2913,Adventure,8584,Shanghai Noon
2914,Action,8584,Shanghai Noon
2915,Comedy,8584,Shanghai Noon
2916,Western,8584,Shanghai Noon
2917,Comedy,6282,Coyote Ugly
2918,Drama,6282,Coyote Ugly
2919,Music,6282,Coyote Ugly
2920,Romance,6282,Coyote Ugly
2921,Action,479,Shaft
2922,Adventure,479,Shaft
2923,Crime,479,Shaft
2924,Thriller,479,Shaft
2925,Comedy,3981,What Women Want
2926,Romance,3981,What Women Want
2927,Crime,12597,Hellraiser: Inferno
2928,Horror,12597,Hellraiser: Inferno
2929,Thriller,12597,Hellraiser: Inferno
2930,Mystery,12597,Hellraiser: Inferno
2931,Music,16366,Joseph: King of Dreams
2932,Family,16366,Joseph: King of Dreams
2933,Animation,16366,Joseph: King of Dreams
2934,Crime,3134,Baise-moi
2935,Drama,3134,Baise-moi
2936,Romance,3134,Baise-moi
2937,Thriller,3134,Baise-moi
2938,Action,15999,Vampire Hunter D: Bloodlust
2939,Adventure,15999,Vampire Hunter D: Bloodlust
2940,Animation,15999,Vampire Hunter D: Bloodlust
2941,Fantasy,15999,Vampire Hunter D: Bloodlust
2942,Horror,15999,Vampire Hunter D: Bloodlust
2943,Mystery,15999,Vampire Hunter D: Bloodlust
2944,Science Fiction,15999,Vampire Hunter D: Bloodlust
2945,Drama,2133,The Perfect Storm
2946,Drama,3176,Battle Royale
2947,Thriller,3176,Battle Royale
2948,Adventure,3176,Battle Royale
2949,Comedy,392,Chocolat
2950,Drama,392,Chocolat
2951,Romance,392,Chocolat
2952,Comedy,10035,100 Girls
2953,Drama,10035,100 Girls
2954,Romance,10035,100 Girls
2955,Action,2085,Romeo Must Die
2956,Crime,2085,Romeo Must Die
2957,Thriller,2085,Romeo Must Die
2958,Drama,786,Almost Famous
2959,Music,786,Almost Famous
2960,Drama,5458,Cruel Intentions 2
2961,Romance,5458,Cruel Intentions 2
2962,Thriller,5458,Cruel Intentions 2
2963,Drama,71,Billy Elliot
2964,Comedy,71,Billy Elliot
2965,Music,71,Billy Elliot
2966,Adventure,10991,Pokémon 3: The Movie - Spell of the Unown
2967,Fantasy,10991,Pokémon 3: The Movie - Spell of the Unown
2968,Animation,10991,Pokémon 3: The Movie - Spell of the Unown
2969,Action,10991,Pokémon 3: The Movie - Spell of the Unown
2970,Family,10991,Pokémon 3: The Movie - Spell of the Unown
2971,Mystery,8452,The 6th Day
2972,Science Fiction,8452,The 6th Day
2973,Action,8452,The 6th Day
2974,Action,2332,Taxi 2
2975,Comedy,2332,Taxi 2
2976,Crime,2332,Taxi 2
2977,Animation,16187,Buzz Lightyear of Star Command: The Adventure Begins
2978,Family,16187,Buzz Lightyear of Star Command: The Adventure Begins
2979,Comedy,16187,Buzz Lightyear of Star Command: The Adventure Begins
2980,Science Fiction,16187,Buzz Lightyear of Star Command: The Adventure Begins
2981,Adventure,16187,Buzz Lightyear of Star Command: The Adventure Begins
2982,Adventure,12609,Help! I'm A Fish
2983,Animation,12609,Help! I'm A Fish
2984,Comedy,12609,Help! I'm A Fish
2985,Fantasy,919,Blood: The Last Vampire
2986,Animation,919,Blood: The Last Vampire
2987,Horror,919,Blood: The Last Vampire
2988,Comedy,919,Blood: The Last Vampire
2989,Thriller,919,Blood: The Last Vampire
2990,Science Fiction,919,Blood: The Last Vampire
2991,Action,3536,U-571
2992,Drama,3536,U-571
2993,Thriller,3536,U-571
2994,War,3536,U-571
2995,Family,24100,The Little Vampire
2996,Horror,24100,The Little Vampire
2997,Comedy,2069,The Whole Nine Yards
2998,Crime,2069,The Whole Nine Yards
2999,Drama,2024,The Patriot
3000,History,2024,The Patriot
